id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance
kGCB1YFIkkeOMN4Yh8iUXQ,le-bon-pêcheur-paris-2,Le Bon Pêcheur,https://s3-media1.fl.yelpcdn.com/bphoto/mG4jkwKeVEq1M17zvwFgVQ/o.jpg,False,https://www.yelp.com/biz/le-bon-p%C3%AAcheur-paris-2?adjust_creative=lWGeH-LEHLA63JYPiK7UGw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lWGeH-LEHLA63JYPiK7UGw,15,"[{'alias': 'french', 'title': 'French'}, {'alias': 'bars', 'title': 'Bars'}]",4.0,"{'latitude': 48.86199, 'longitude': 2.34852}",[],€€€,"{'address1': '9 rue des Prêcheurs', 'address2': '', 'address3': '', 'city': 'Paris', 'zip_code': '75001', 'country': 'FR', 'state': '75', 'display_address': ['9 rue des Prêcheurs', '75001 Paris', 'France']}",+33142369188,+33 1 42 36 91 88,464.18348712113993
XNfpjD7KWU-r1jB1SR3alg,crêperie-saint-eustache-paris-2,Crêperie Saint Eustache,https://s3-media2.fl.yelpcdn.com/bphoto/McHbhTnv-DFkANaN2PwKyQ/o.jpg,False,https://www.yelp.com/biz/cr%C3%AAperie-saint-eustache-paris-2?adjust_creative=lWGeH-LEHLA63JYPiK7UGw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lWGeH-LEHLA63JYPiK7UGw,52,"[{'alias': 'creperies', 'title': 'Creperies'}]",4.5,"{'latitude': 48.86148, 'longitude': 2.34229}",[],€€,"{'address1': '2 rue Sauval', 'address2': None, 'address3': None, 'city': 'Paris', 'zip_code': '75001', 'country': 'FR', 'state': '75', 'display_address': ['2 rue Sauval', '75001 Paris', 'France']}",+33140284039,+33 1 40 28 40 39,54.22531448383937
DS99xpMkcoH9qCkstWmRAw,septime-paris-2,Septime,https://s3-media4.fl.yelpcdn.com/bphoto/GhOIPKPUEePvC6sHQUAgzA/o.jpg,False,https://www.yelp.com/biz/septime-paris-2?adjust_creative=lWGeH-LEHLA63JYPiK7UGw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lWGeH-LEHLA63JYPiK7UGw,146,"[{'alias': 'modern_european', 'title': 'Modern European'}]",4.5,"{'latitude': 48.85355, 'longitude': 2.380665}",[],€€€€,"{'address1': '80 rue de Charonne', 'address2': '', 'address3': '', 'city': 'Paris', 'zip_code': '75011', 'country': 'FR', 'state': '75', 'display_address': ['80 rue de Charonne', '75011 Paris', 'France']}",+33143673829,+33 1 43 67 38 29,2968.928035006994
NhLDp1rcLtEy-xQV-cgN5g,le-jardin-du-petit-palais-paris-3,Le Jardin du Petit Palais,https://s3-media3.fl.yelpcdn.com/bphoto/rgHVzLsce22TkPIYzIpgGg/o.jpg,False,https://www.yelp.com/biz/le-jardin-du-petit-palais-paris-3?adjust_creative=lWGeH-LEHLA63JYPiK7UGw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lWGeH-LEHLA63JYPiK7UGw,26,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'modern_european', 'title': 'Modern European'}]",4.0,"{'latitude': 48.866049, 'longitude': 2.31459}",[],€€,"{'address1': 'Avenue Winston Churchill', 'address2': '', 'address3': '', 'city': 'Paris', 'zip_code': '75008', 'country': 'FR', 'state': '75', 'display_address': ['Avenue Winston Churchill', '75008 Paris', 'France']}",+33140071141,+33 1 40 07 11 41,2066.5112917737447
aPLSj-9aNHSQpi7Sf5_9hA,le-comptoir-paris-18,Le Comptoir,https://s3-media3.fl.yelpcdn.com/bphoto/hrl8fbhicxTyknOrvDC2lQ/o.jpg,False,https://www.yelp.com/biz/le-comptoir-paris-18?adjust_creative=lWGeH-LEHLA63JYPiK7UGw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lWGeH-LEHLA63JYPiK7UGw,450,"[{'alias': 'bistros', 'title': 'Bistros'}]",4.0,"{'latitude': 48.851945700766, 'longitude': 2.338757487651}",[],€€€,"{'address1': ""9 carrefour de l'Odeon"", 'address2': '', 'address3': '', 'city': 'Paris', 'zip_code': '75006', 'country': 'FR', 'state': '75', 'display_address': [""9 carrefour de l'Odeon"", '75006 Paris', 'France']}",+33144270750,+33 1 44 27 07 50,1140.6769197997376
xEg_qiHxlud17zHXrTrFSQ,ferdi-paris,Ferdi,https://s3-media2.fl.yelpcdn.com/bphoto/rZhOWajoDwXMBfNe-ex19g/o.jpg,False,https://www.yelp.com/biz/ferdi-paris?adjust_creative=lWGeH-LEHLA63JYPiK7UGw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lWGeH-LEHLA63JYPiK7UGw,146,"[{'alias': 'french', 'title': 'French'}, {'alias': 'spanish', 'title': 'Spanish'}, {'alias': 'seafood', 'title': 'Seafood'}]",4.0,"{'latitude': 48.8663, 'longitude': 2.3267}",[],€€€,"{'address1': '32 rue du Mont Thabor', 'address2': None, 'address3': None, 'city': 'Paris', 'zip_code': '75001', 'country': 'FR', 'state': '75', 'display_address': ['32 rue du Mont Thabor', '75001 Paris', 'France']}",+33651702970,+33 6 51 70 29 70,1228.7913263677422
npoBS0NsSvopMReMNUAszw,le-mazenay-paris-2,Le Mazenay,https://s3-media2.fl.yelpcdn.com/bphoto/EY9i4pU3yqQPxyW1bPubAA/o.jpg,False,https://www.yelp.com/biz/le-mazenay-paris-2?adjust_creative=lWGeH-LEHLA63JYPiK7UGw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lWGeH-LEHLA63JYPiK7UGw,10,"[{'alias': 'bourguignon', 'title': 'Bourguignon'}]",4.5,"{'latitude': 48.8636068791682, 'longitude': 2.35325365211382}",[],€€,"{'address1': '46 rue de Montmorency', 'address2': '', 'address3': '', 'city': 'Paris', 'zip_code': '75003', 'country': 'FR', 'state': '75', 'display_address': ['46 rue de Montmorency', '75003 Paris', 'France']}",+33642837952,+33 6 42 83 79 52,832.821042098969
26Ts-2XRSeqiweSwLuyv6Q,grenouilles-paris,Grenouilles,https://s3-media3.fl.yelpcdn.com/bphoto/_WLFmWoNorriT4iZMsqLhw/o.jpg,False,https://www.yelp.com/biz/grenouilles-paris?adjust_creative=lWGeH-LEHLA63JYPiK7UGw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lWGeH-LEHLA63JYPiK7UGw,49,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'delicatessen', 'title': 'Delicatessen'}]",5.0,"{'latitude': 48.8871061857917, 'longitude': 2.34178242552619}",[],€,"{'address1': '55 rue du Chevalier de la Barre', 'address2': '', 'address3': None, 'city': 'Paris', 'zip_code': '75018', 'country': 'FR', 'state': '75', 'display_address': ['55 rue du Chevalier de la Barre', '75018 Paris', 'France']}",+33608695116,+33 6 08 69 51 16,2796.4077926191967
weiNgy7k32W5fmZoTaF-Bw,l-ange-20-paris-2,L'Ange 20,https://s3-media2.fl.yelpcdn.com/bphoto/cQLTZeJLsXO6uKOVWMbq4A/o.jpg,False,https://www.yelp.com/biz/l-ange-20-paris-2?adjust_creative=lWGeH-LEHLA63JYPiK7UGw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lWGeH-LEHLA63JYPiK7UGw,50,"[{'alias': 'french', 'title': 'French'}]",5.0,"{'latitude': 48.8558083, 'longitude': 2.3673799}",[],€€€,"{'address1': '44 rue des Tournelles', 'address2': '', 'address3': '', 'city': 'Paris', 'zip_code': '75004', 'country': 'FR', 'state': '75', 'display_address': ['44 rue des Tournelles', '75004 Paris', 'France']}",+33149965839,+33 1 49 96 58 39,1969.9207071206713
r22SOV14alXUSGru9LhIoQ,east-mamma-paris-5,East Mamma,https://s3-media3.fl.yelpcdn.com/bphoto/kNSGQpJ1i6BNB9B3G0Bh5w/o.jpg,False,https://www.yelp.com/biz/east-mamma-paris-5?adjust_creative=lWGeH-LEHLA63JYPiK7UGw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lWGeH-LEHLA63JYPiK7UGw,255,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'trattorie', 'title': 'Trattorie'}]",4.5,"{'latitude': 48.851034, 'longitude': 2.377739}",[],€€,"{'address1': '133 rue du Faubourg Saint-Antoine', 'address2': '', 'address3': '', 'city': 'Paris', 'zip_code': '75011', 'country': 'FR', 'state': '75', 'display_address': ['133 rue du Faubourg Saint-Antoine', '75011 Paris', 'France']}",+33143413215,+33 1 43 41 32 15,2873.279341741571
R-MD-SubF3fSAHYvoBNOmQ,chez-germaine-paris,Chez Germaine,https://s3-media3.fl.yelpcdn.com/bphoto/QuVq3BgFmGvCTgugpc8nHA/o.jpg,False,https://www.yelp.com/biz/chez-germaine-paris?adjust_creative=lWGeH-LEHLA63JYPiK7UGw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lWGeH-LEHLA63JYPiK7UGw,22,"[{'alias': 'french', 'title': 'French'}]",4.0,"{'latitude': 48.84825, 'longitude': 2.31957}",[],€€,"{'address1': '30 Rue Pierre Leroux', 'address2': None, 'address3': None, 'city': 'Paris', 'zip_code': '75007', 'country': 'FR', 'state': '75', 'display_address': ['30 Rue Pierre Leroux', '75007 Paris', 'France']}",+33980843812,+33 9 80 84 38 12,2247.7026185111204
zilE2uoIZQ6fpdWGv4mJXw,l-estrapade-paris,L'Estrapade,https://s3-media4.fl.yelpcdn.com/bphoto/0wdnhROuQrOHpHWPTdXgEw/o.jpg,False,https://www.yelp.com/biz/l-estrapade-paris?adjust_creative=lWGeH-LEHLA63JYPiK7UGw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lWGeH-LEHLA63JYPiK7UGw,47,"[{'alias': 'french', 'title': 'French'}]",5.0,"{'latitude': 48.84479, 'longitude': 2.34662}",[],€€€,"{'address1': ""15 rue de l'Estrapade"", 'address2': None, 'address3': None, 'city': 'Paris', 'zip_code': '75005', 'country': 'FR', 'state': '75', 'display_address': [""15 rue de l'Estrapade"", '75005 Paris', 'France']}",+33143257258,+33 1 43 25 72 58,1936.8978463656756
ITciVbz4EDXKEo_mqDamHw,le-bon-georges-paris,Le Bon Georges,https://s3-media2.fl.yelpcdn.com/bphoto/SUXzy4gXuCqQcNH9ag5wXQ/o.jpg,False,https://www.yelp.com/biz/le-bon-georges-paris?adjust_creative=lWGeH-LEHLA63JYPiK7UGw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lWGeH-LEHLA63JYPiK7UGw,58,"[{'alias': 'bistros', 'title': 'Bistros'}]",4.5,"{'latitude': 48.877657, 'longitude': 2.337197}",[],€€€,"{'address1': '45 rue Saint-Georges', 'address2': '', 'address3': '', 'city': 'Paris', 'zip_code': '75009', 'country': 'FR', 'state': '75', 'display_address': ['45 rue Saint-Georges', '75009 Paris', 'France']}",+33148784030,+33 1 48 78 40 30,1782.7424543075692
ASbVOR_nTHvwEM9GPTyC0Q,café-de-paris-paris-9,Café de Paris,https://s3-media2.fl.yelpcdn.com/bphoto/ztoYkIdz1exRvzrZf-kriQ/o.jpg,False,https://www.yelp.com/biz/caf%C3%A9-de-paris-paris-9?adjust_creative=lWGeH-LEHLA63JYPiK7UGw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lWGeH-LEHLA63JYPiK7UGw,74,"[{'alias': 'brasseries', 'title': 'Brasseries'}]",4.0,"{'latitude': 48.863662, 'longitude': 2.33385}",[],€€,"{'address1': ""3 rue de l'Échelle"", 'address2': '', 'address3': None, 'city': 'Paris', 'zip_code': '75001', 'country': 'FR', 'state': '75', 'display_address': [""3 rue de l'Échelle"", '75001 Paris', 'France']}",+33142608426,+33 1 42 60 84 26,635.8604880821752
4kfOSgh1GlUjcRCaYgDV8g,le-louis-paris,Le Louis,https://s3-media3.fl.yelpcdn.com/bphoto/wolpZ3gJRoBlGcVm6781xw/o.jpg,False,https://www.yelp.com/biz/le-louis-paris?adjust_creative=lWGeH-LEHLA63JYPiK7UGw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lWGeH-LEHLA63JYPiK7UGw,33,"[{'alias': 'french', 'title': 'French'}]",4.5,"{'latitude': 48.864257, 'longitude': 2.341366}",[],€€€,"{'address1': '31 rue Coquillière', 'address2': '', 'address3': '', 'city': 'Paris', 'zip_code': '75001', 'country': 'FR', 'state': '75', 'display_address': ['31 rue Coquillière', '75001 Paris', 'France']}",+33142335617,+33 1 42 33 56 17,261.8903171729694
ZISkD_hIHSJgmFHKp33mVg,le-petit-cler-paris,Le Petit Cler,https://s3-media3.fl.yelpcdn.com/bphoto/2cA6kvAZZVWL8AdDVnZrsg/o.jpg,False,https://www.yelp.com/biz/le-petit-cler-paris?adjust_creative=lWGeH-LEHLA63JYPiK7UGw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lWGeH-LEHLA63JYPiK7UGw,397,"[{'alias': 'bistros', 'title': 'Bistros'}]",4.0,"{'latitude': 48.85743, 'longitude': 2.30604}",[],€€,"{'address1': '29 rue Cler', 'address2': None, 'address3': None, 'city': 'Paris', 'zip_code': '75007', 'country': 'FR', 'state': '75', 'display_address': ['29 rue Cler', '75007 Paris', 'France']}",+33145501750,+33 1 45 50 17 50,2689.06033573676
dKZo3hRz0sSsQrdahj45uA,ellsworth-paris,Ellsworth,https://s3-media4.fl.yelpcdn.com/bphoto/Rhi5uHc9nnrMpuYXIARXsA/o.jpg,False,https://www.yelp.com/biz/ellsworth-paris?adjust_creative=lWGeH-LEHLA63JYPiK7UGw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lWGeH-LEHLA63JYPiK7UGw,118,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'french', 'title': 'French'}]",4.5,"{'latitude': 48.86558, 'longitude': 2.33689}",[],€€€,"{'address1': '34 rue de Richelieu', 'address2': '', 'address3': '', 'city': 'Paris', 'zip_code': '75001', 'country': 'FR', 'state': '75', 'display_address': ['34 rue de Richelieu', '75001 Paris', 'France']}",+33142605966,+33 1 42 60 59 66,552.2317155767232
WsJWlkZLvJvDZ0JFHMK6xQ,comptoir-des-frangins-paris,Comptoir des Frangins,https://s3-media2.fl.yelpcdn.com/bphoto/VWlGMLAQgLGATENgs1OVCA/o.jpg,False,https://www.yelp.com/biz/comptoir-des-frangins-paris?adjust_creative=lWGeH-LEHLA63JYPiK7UGw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lWGeH-LEHLA63JYPiK7UGw,3,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'modern_european', 'title': 'Modern European'}, {'alias': 'french', 'title': 'French'}]",4.5,"{'latitude': 48.86802, 'longitude': 2.34354}",[],"{'address1': '97 rue montmartre', 'address2': None, 'address3': '', 'city': 'Paris', 'zip_code': '75002', 'country': 'FR', 'state': '75', 'display_address': ['97 rue montmartre', '75002 Paris', 'France']}",+33183063512,+33 1 83 06 35 12,680.7488614900539
XR5IlJLXRWGBnuuDa1v__g,le-café-laurent-paris-2,Le Café Laurent,https://s3-media1.fl.yelpcdn.com/bphoto/ImWLL6DlBwmi3dWkgokT0Q/o.jpg,False,https://www.yelp.com/biz/le-caf%C3%A9-laurent-paris-2?adjust_creative=lWGeH-LEHLA63JYPiK7UGw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lWGeH-LEHLA63JYPiK7UGw,18,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'jazzandblues', 'title': 'Jazz & Blues'}, {'alias': 'cafes', 'title': 'Cafes'}]",5.0,"{'latitude': 48.85476, 'longitude': 2.33948}",[],€€€,"{'address1': ""Hôtel d'Aubusson"", 'address2': '33 rue Dauphine', 'address3': '', 'city': 'Paris', 'zip_code': '75006', 'country': 'FR', 'state': '75', 'display_address': [""Hôtel d'Aubusson"", '33 rue Dauphine', '75006 Paris', 'France']}",+33143290333,+33 1 43 29 03 33,826.0095215099326
Bx9w5upaDemxCcDZHDppQw,matamata-coffee-bar-paris-2,Matamata Coffee Bar,https://s3-media4.fl.yelpcdn.com/bphoto/5JQeOCPzaGSjVJ0GZB7gMg/o.jpg,False,https://www.yelp.com/biz/matamata-coffee-bar-paris-2?adjust_creative=lWGeH-LEHLA63JYPiK7UGw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lWGeH-LEHLA63JYPiK7UGw,89,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.5,"{'latitude': 48.86611, 'longitude': 2.34411}",[],€€,"{'address1': ""58 rue d'Argout"", 'address2': '', 'address3': '', 'city': 'Paris', 'zip_code': '75002', 'country': 'FR', 'state': '75', 'display_address': [""58 rue d'Argout"", '75002 Paris', 'France']}",+33171394458,+33 1 71 39 44 58,481.81861556520965
XqOlA1nGHcwiMmU2QDtdBQ,l-auberge-du-louvre-paris-4,L'Auberge du Louvre,https://s3-media4.fl.yelpcdn.com/bphoto/ufaWgH_dgVSr4JcKwyPhKA/o.jpg,False,https://www.yelp.com/biz/l-auberge-du-louvre-paris-4?adjust_creative=lWGeH-LEHLA63JYPiK7UGw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lWGeH-LEHLA63JYPiK7UGw,26,"[{'alias': 'french', 'title': 'French'}, {'alias': 'fondue', 'title': 'Fondue'}]",4.0,"{'latitude': 48.861572, 'longitude': 2.342235}",[],€€,"{'address1': '98 rue Saint-Honoré', 'address2': None, 'address3': None, 'city': 'Paris', 'zip_code': '75001', 'country': 'FR', 'state': '75', 'display_address': ['98 rue Saint-Honoré', '75001 Paris', 'France']}",+33145084469,+33 1 45 08 44 69,43.45906618235086
2pzucMcXawD5XB0LA277aA,le-pas-sage-paris,Le Pas Sage,https://s3-media2.fl.yelpcdn.com/bphoto/Am1Hp8biz6GkbzCwsl3urQ/o.jpg,False,https://www.yelp.com/biz/le-pas-sage-paris?adjust_creative=lWGeH-LEHLA63JYPiK7UGw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lWGeH-LEHLA63JYPiK7UGw,47,"[{'alias': 'french', 'title': 'French'}]",4.5,"{'latitude': 48.864657107973, 'longitude': 2.3500611671181}",[],€€€,"{'address1': '1 Passage du Grand Cerf', 'address2': '', 'address3': '', 'city': 'Paris', 'zip_code': '75002', 'country': 'FR', 'state': '75', 'display_address': ['1 Passage du Grand Cerf', '75002 Paris', 'France']}",+33140284560,+33 1 40 28 45 60,652.0112757709882
_MNAGLsoe_vihaXk6tpffw,le-bistrot-d-henri-paris,Le Bistrot d'Henri,https://s3-media2.fl.yelpcdn.com/bphoto/ziFOcBCYSHHxGIHWFNkGvA/o.jpg,False,https://www.yelp.com/biz/le-bistrot-d-henri-paris?adjust_creative=lWGeH-LEHLA63JYPiK7UGw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lWGeH-LEHLA63JYPiK7UGw,130,"[{'alias': 'french', 'title': 'French'}]",4.5,"{'latitude': 48.852067, 'longitude': 2.334431}",[],€€€,"{'address1': '16 rue Princesse', 'address2': None, 'address3': None, 'city': 'Paris', 'zip_code': '75006', 'country': 'FR', 'state': '75', 'display_address': ['16 rue Princesse', '75006 Paris', 'France']}",+33146335112,+33 1 46 33 51 12,1236.3240711662313
fBFIypJu-SpiJiRzo3yUWQ,le-colvert-paris,Le Colvert,https://s3-media3.fl.yelpcdn.com/bphoto/SE1D7OVex3woZZBBmclYag/o.jpg,False,https://www.yelp.com/biz/le-colvert-paris?adjust_creative=lWGeH-LEHLA63JYPiK7UGw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lWGeH-LEHLA63JYPiK7UGw,7,"[{'alias': 'french', 'title': 'French'}]",5.0,"{'latitude': 48.85357, 'longitude': 2.3401146}",[],"{'address1': '54 rue Saint-André des Arts', 'address2': '', 'address3': None, 'city': 'Paris', 'zip_code': '75006', 'country': 'FR', 'state': '01', 'display_address': ['54 rue Saint-André des Arts', '75006 Paris', 'France']}",+33142037367,+33 1 42 03 73 67,944.5553461848393
zj5rGr-hkPjPxM1oxDi3Zg,pedzouille-paris,Pedzouille,https://s3-media3.fl.yelpcdn.com/bphoto/iPwOsaKg3SF7r8eKetM81g/o.jpg,False,https://www.yelp.com/biz/pedzouille-paris?adjust_creative=lWGeH-LEHLA63JYPiK7UGw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lWGeH-LEHLA63JYPiK7UGw,25,"[{'alias': 'bistros', 'title': 'Bistros'}, {'alias': 'steak', 'title': 'Steakhouses'}]",4.5,"{'latitude': 48.876133, 'longitude': 2.348528}",[],€€,"{'address1': '66 rue du Faubourg Poissonnière', 'address2': '', 'address3': '', 'city': 'Paris', 'zip_code': '75010', 'country': 'FR', 'state': '75', 'display_address': ['66 rue du Faubourg Poissonnière', '75010 Paris', 'France']}",+33986404242,+33 9 86 40 42 42,1643.7520327275713
vjJ5XviPtldKNqAevyoAug,chez-mademoiselle-paris-3,Chez Mademoiselle,https://s3-media1.fl.yelpcdn.com/bphoto/eYLN4mfxiYqZHoqXG3yzPw/o.jpg,False,https://www.yelp.com/biz/chez-mademoiselle-paris-3?adjust_creative=lWGeH-LEHLA63JYPiK7UGw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lWGeH-LEHLA63JYPiK7UGw,112,"[{'alias': 'french', 'title': 'French'}]",4.5,"{'latitude': 48.85432, 'longitude': 2.35979}",[],€€€,"{'address1': '16 rue Charlemagne', 'address2': '', 'address3': '', 'city': 'Paris', 'zip_code': '75004', 'country': 'FR', 'state': '75', 'display_address': ['16 rue Charlemagne', '75004 Paris', 'France']}",+33142721416,+33 1 42 72 14 16,1545.0728116180867
emVjgTi2bjmceJX-ipcL-A,boulettes-paris,Boulettes,https://s3-media2.fl.yelpcdn.com/bphoto/n_-b4ZGNiPRPNJKU2CAQ2Q/o.jpg,False,https://www.yelp.com/biz/boulettes-paris?adjust_creative=lWGeH-LEHLA63JYPiK7UGw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lWGeH-LEHLA63JYPiK7UGw,49,"[{'alias': 'french', 'title': 'French'}]",4.5,"{'latitude': 48.86557, 'longitude': 2.35045}",[],€€,"{'address1': '179 rue Saint-Denis', 'address2': None, 'address3': '', 'city': 'Paris', 'zip_code': '75002', 'country': 'FR', 'state': '75', 'display_address': ['179 rue Saint-Denis', '75002 Paris', 'France']}",+33142214644,+33 1 42 21 46 44,725.995533111924
xcC4XZCk2cSPxfHGKcGfPg,chez-alain-miam-miam-paris,Chez Alain Miam Miam,https://s3-media3.fl.yelpcdn.com/bphoto/VXCpqumlx9yx8HuimnHaSw/o.jpg,False,https://www.yelp.com/biz/chez-alain-miam-miam-paris?adjust_creative=lWGeH-LEHLA63JYPiK7UGw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lWGeH-LEHLA63JYPiK7UGw,172,"[{'alias': 'creperies', 'title': 'Creperies'}, {'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.5,"{'latitude': 48.862262, 'longitude': 2.362023}",[],€€,"{'address1': '26 rue Charlot', 'address2': '', 'address3': '', 'city': 'Paris', 'zip_code': '75003', 'country': 'FR', 'state': '75', 'display_address': ['26 rue Charlot', '75003 Paris', 'France']}",+33183970415,+33 1 83 97 04 15,1454.3021080264577
kuX76V0JeovE8uVsKRkcyA,l-ambassade-d-auvergne-paris,L'Ambassade d'Auvergne,https://s3-media3.fl.yelpcdn.com/bphoto/394iP6G_PjULmuGJGwxicw/o.jpg,False,https://www.yelp.com/biz/l-ambassade-d-auvergne-paris?adjust_creative=lWGeH-LEHLA63JYPiK7UGw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lWGeH-LEHLA63JYPiK7UGw,129,"[{'alias': 'french', 'title': 'French'}]",4.0,"{'latitude': 48.8629, 'longitude': 2.3533592}",[],€€€,"{'address1': '22 Rue Grenier St Lazare', 'address2': None, 'address3': None, 'city': 'Paris', 'zip_code': '75003', 'country': 'FR', 'state': '75', 'display_address': ['22 Rue Grenier St Lazare', '75003 Paris', 'France']}",+33142723122,+33 1 42 72 31 22,826.7836661351473
dlFBHdXr7-_6vfB0C-EHvw,la-maison-de-la-truffe-paris,La Maison de la Truffe,https://s3-media1.fl.yelpcdn.com/bphoto/iEMxE9mkKcm4DfU7w9V1ww/o.jpg,False,https://www.yelp.com/biz/la-maison-de-la-truffe-paris?adjust_creative=lWGeH-LEHLA63JYPiK7UGw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lWGeH-LEHLA63JYPiK7UGw,100,"[{'alias': 'french', 'title': 'French'}]",4.5,"{'latitude': 48.87074, 'longitude': 2.3239899}",[],€€€€,"{'address1': '19 place de la Madeleine', 'address2': None, 'address3': None, 'city': 'Paris', 'zip_code': '75008', 'country': 'FR', 'state': '75', 'display_address': ['19 place de la Madeleine', '75008 Paris', 'France']}",+33142655322,+33 1 42 65 53 22,1652.1561283719873
d62JZpmI45AseBwTypnJ8g,le-caveau-du-palais-paris,Le Caveau du Palais,https://s3-media2.fl.yelpcdn.com/bphoto/5Hq37edmg5DhjofjtUQlEw/o.jpg,False,https://www.yelp.com/biz/le-caveau-du-palais-paris?adjust_creative=lWGeH-LEHLA63JYPiK7UGw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lWGeH-LEHLA63JYPiK7UGw,25,"[{'alias': 'french', 'title': 'French'}]",4.5,"{'latitude': 48.856535, 'longitude': 2.342053}",[],€€€,"{'address1': '19 place Dauphine', 'address2': None, 'address3': None, 'city': 'Paris', 'zip_code': '75001', 'country': 'FR', 'state': '75', 'display_address': ['19 place Dauphine', '75001 Paris', 'France']}",+33143260428,+33 1 43 26 04 28,603.1167871840688
-NTjIQv5RSWi1N6IcGMubg,shabestan-paris-4,Shabestan,https://s3-media4.fl.yelpcdn.com/bphoto/CGhBpltGOuY52tlQY4A8KQ/o.jpg,False,https://www.yelp.com/biz/shabestan-paris-4?adjust_creative=lWGeH-LEHLA63JYPiK7UGw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lWGeH-LEHLA63JYPiK7UGw,14,"[{'alias': 'persian', 'title': 'Persian/Iranian'}]",5.0,"{'latitude': 48.8727, 'longitude': 2.30932}",[],"{'address1': '5 rue du Commandant Rivière', 'address2': None, 'address3': '', 'city': 'Paris', 'zip_code': '75008', 'country': 'FR', 'state': '75', 'display_address': ['5 rue du Commandant Rivière', '75008 Paris', 'France']}",+33145639568,+33 1 45 63 95 68,2677.7557346213002
MfmIKDTvTNfpdID38qWVag,le-porte-pot-paris,Le Porte Pot,https://s3-media1.fl.yelpcdn.com/bphoto/pjjoDojerv-99SN_wbQ53Q/o.jpg,False,https://www.yelp.com/biz/le-porte-pot-paris?adjust_creative=lWGeH-LEHLA63JYPiK7UGw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lWGeH-LEHLA63JYPiK7UGw,134,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'bistros', 'title': 'Bistros'}]",4.5,"{'latitude': 48.85134, 'longitude': 2.34452}",[],€€,"{'address1': '14 rue Boutebrie', 'address2': '', 'address3': '', 'city': 'Paris', 'zip_code': '75005', 'country': 'FR', 'state': '75', 'display_address': ['14 rue Boutebrie', '75005 Paris', 'France']}",+33143252424,+33 1 43 25 24 24,1186.625618021402
